dataset,mode,sequence_index,sequence_kind,payload_index,char_index,char_sent,bit_in_char,bit_sent,n,cons_mean,cons_var,cons_std,cons_skew,cons_kurt,cons_flicker,e1_mean,e2_mean,e3_mean,e1_var,e2_var,e3_var,e1_flicker,e2_flicker,e3_flicker
NULO,POST_Q1_1,9,PAYLOAD,5,0,J,1,1,559.0,0.07692307692307693,0.07816155222237514,0.2795738761443478,3.6563150973885485,13.306263638167025,0.14336917562724014,0.023255813953488372,0.03041144901610018,0.023255813953488372,0.022714981070849107,0.029486592784841316,0.02271498107084911,0.04659498207885305,0.06093189964157706,0.04659498207885305
NULO,POST_Q1_1,10,PAYLOAD,6,1,A,1,0,495.0,0.048484848484848485,0.05421487603305785,0.2328408813611945,5.127564103633544,28.20762002335472,0.09716599190283401,0.024242424242424242,0.010101010101010102,0.014141414141414142,0.023654729109274568,0.009998979695949397,0.013941434547495158,0.048582995951417005,0.020242914979757085,0.02834008097165992
NULO,POST_Q1_1,11,PAYLOAD,7,2,N,1,0,525.0,0.08,0.08502857142857143,0.29159659022109885,3.765697381085426,14.54066944155393,0.1450381679389313,0.02857142857142857,0.030476190476190476,0.02095238095238095,0.027755102040816326,0.029547392290249434,0.02051337868480725,0.04961832061068702,0.061068702290076333,0.04198473282442748
NULO,POST_Q1_1,12,PAYLOAD,8,3,U,1,0,513.0,0.06237816764132553,0.06238576732061907,0.2497714301528881,3.988968139239648,15.676358539478468,0.12109375,0.02729044834307992,0.025341130604288498,0.009746588693957114,0.026545679772313608,0.024698957703984902,0.009651592702787938,0.0546875,0.05078125,0.01953125
NULO,POST_Q1_1,13,PAYLOAD,9,4,S,1,0,511.0,0.07436399217221135,0.07666177749012909,0.2768786331411817,3.784672883681538,14.472881175849718,0.1450980392156863,0.03131115459882583,0.021526418786692758,0.021526418786692758,0.030330766196514265,0.021063032080912678,0.021063032080912675,0.06274509803921569,0.043137254901960784,0.043137254901960784
NULO,POST_Q1_1,14,PAYLOAD,10,0,J,2,0,511.0,0.07045009784735812,0.06940077588550904,0.263440270052832,3.674145245023498,12.950753523181309,0.13333333333333333,0.015655577299412915,0.033268101761252444,0.021526418786692758,0.015410480198835019,0.0321613351664554,0.021063032080912678,0.03137254901960784,0.06274509803921569,0.043137254901960784
NULO,POST_Q1_1,15,PAYLOAD,11,1,A,2,0,468.0,0.07478632478632478,0.08201384323179198,0.2863805915766499,4.566303279145067,27.71334887384365,0.13704496788008566,0.0405982905982906,0.021367521367521368,0.01282051282051282,0.03895006939878735,0.02091095039812988,0.012656147271531887,0.08137044967880086,0.042826552462526764,0.02569593147751606
NULO,POST_Q1_1,16,PAYLOAD,12,2,N,2,0,486.0,0.059670781893004114,0.060225406018730214,0.245408651067419,4.128794610931365,17.019554874120107,0.1154639175257732,0.012345679012345678,0.030864197530864196,0.01646090534979424,0.01219326322206981,0.02991159884163998,0.016189943944859352,0.024742268041237112,0.061855670103092786,0.032989690721649485
NULO,POST_Q1_1,17,PAYLOAD,13,3,U,2,1,562.0,0.06405693950177936,0.06707108572586468,0.25898085976740576,4.159860263145536,17.828260626500292,0.12477718360071301,0.026690391459074734,0.023131672597864767,0.014234875444839857,0.025978014462836083,0.02259659832068996,0.014032243765909754,0.053475935828877004,0.04634581105169341,0.0285204991087344
NULO,POST_Q1_1,18,PAYLOAD,14,4,S,2,1,581.0,0.058519793459552494,0.05853756802474218,0.2419453823174606,4.121303924116121,16.7681737940304,0.10689655172413794,0.022375215146299483,0.01721170395869191,0.0189328743545611,0.021874564893456294,0.01691546120553026,0.018574420623235503,0.04482758620689655,0.03103448275862069,0.03793103448275862
