dataset,mode,sequence_index,sequence_kind,payload_index,char_index,bit_in_char,bit_sent,e1_mean,e2_mean,e3_mean,cons_mean,e1_minus_e2,e1_minus_e3,e2_minus_e3,e1_ratio_e2,e2_ratio_e1,e1_share,e2_share,e3_share,e1_var,e2_var,e3_var,cons_var,e1_flicker,e2_flicker,e3_flicker,cons_flicker,cycle_scope
NULO,RAW,10,HEADER,-1,-1,-1,0,0.032552083333333336,0.031901041666666664,0.03125,0.095703125,0.0006510416666666713,0.0013020833333333356,0.0006510416666666644,1.0203761775957392,0.9799698953248155,0.3401325003842137,0.33332985037652935,0.32652720036884514,0.03149244520399305,0.030883365207248267,0.0302734375,0.0956586201985677,0.05993485342019544,0.05993485342019544,0.06254071661237785,0.1732899022801303,aggregate
NULO,RAW,11,HEADER,-1,-1,-1,1,0.029947916666666668,0.034505208333333336,0.022786458333333332,0.08723958333333333,-0.004557291666666668,0.007161458333333336,0.011718750000000003,0.8678993755954544,1.1521354417382932,0.3432796471825517,0.39551785436250525,0.2611910358997676,0.029051038953993066,0.033314598931206606,0.022267235649956602,0.08744133843315972,0.05993485342019544,0.06775244299674267,0.04560260586319218,0.16156351791530946,aggregate
NULO,RAW,12,HEADER,-1,-1,-1,0,0.037109375,0.037109375,0.01953125,0.09375,0.0,0.017578125,0.017578125,0.99997305335772,0.99997305335772,0.39582911115614766,0.39582911115614766,0.20833111113481456,0.035732269287109375,0.035732269287109375,0.0191497802734375,0.09407552083333333,0.0742671009771987,0.06514657980456026,0.03908794788273615,0.1732899022801303,aggregate
NULO,RAW,13,HEADER,-1,-1,-1,1,0.033854166666666664,0.039713541666666664,0.025390625,0.09895833333333333,-0.005859375,0.008463541666666664,0.014322916666666664,0.8524375517364021,1.1730422732128527,0.342101806129117,0.40131173411300264,0.25657635459683775,0.032708062065972224,0.03813637627495659,0.024745941162109375,0.09567599826388891,0.06775244299674267,0.07687296416938111,0.049511400651465795,0.18892508143322476,aggregate
NULO,RAW,14,HEADER,-1,-1,-1,0,0.035807291666666664,0.04296875,0.022786458333333332,0.1015625,-0.007161458333333336,0.013020833333333332,0.020182291666666668,0.8333139398452787,1.1999664882086203,0.35256063119788766,0.42307275743746525,0.2243567653077467,0.03452512953016495,0.0411224365234375,0.022267235649956602,0.10687255859375,0.07166123778501629,0.08208469055374593,0.04560260586319218,0.19283387622149836,aggregate
NULO,RAW,15,HEADER,-1,-1,-1,1,0.039713541666666664,0.027994791666666668,0.020182291666666668,0.087890625,0.011718749999999997,0.019531249999999997,0.0078125,1.418553979095072,0.7049002831666403,0.45184671084038625,0.3185148945268297,0.22962701698445862,0.03813637627495659,0.027211083306206595,0.019774966769748267,0.0853741963704427,0.0755700325732899,0.05472312703583062,0.040390879478827364,0.16286644951140064,aggregate
NULO,RAW,16,PAYLOAD,0,0,0,0,0.03515625,0.03125,0.031901041666666664,0.09830729166666667,0.00390625,0.0032552083333333356,-0.0006510416666666644,1.124964001151963,0.888863605657439,0.35761225634155136,0.3178775611924901,0.3245000103840003,0.0339202880859375,0.0302734375,0.03088336520724827,0.09515338473849826,0.06905537459283388,0.06254071661237785,0.06254071661237785,0.1771986970684039,aggregate
NULO,RAW,17,PAYLOAD,1,1,0,1,0.037760416666666664,0.032552083333333336,0.030598958333333332,0.10091145833333333,0.005208333333333329,0.007161458333333332,0.0019531250000000035,1.1599643658946794,0.8620461361574977,0.37418984028648594,0.3225774485228327,0.30322280161146276,0.036334567599826395,0.03149244520399305,0.029662662082248256,0.10635333591037327,0.07100977198697069,0.06384364820846905,0.06123778501628664,0.18175895765472314,aggregate
NULO,RAW,18,PAYLOAD,2,2,0,0,0.033203125,0.044921875,0.020833333333333332,0.09895833333333333,-0.01171875,0.012369791666666668,0.024088541666666668,0.7391139814626735,1.3529004302929228,0.3355229252420186,0.45394278120978987,0.21052418838714893,0.032100677490234375,0.042903900146484375,0.020399305555555556,0.0995822482638889,0.06514657980456026,0.08208469055374593,0.040390879478827364,0.1771986970684039,aggregate
NULO,RAW,19,PAYLOAD,3,3,0,0,0.035807291666666664,0.042317708333333336,0.022135416666666668,0.10026041666666667,-0.006510416666666671,0.013671874999999997,0.020182291666666668,0.8461338513600662,1.181785177781217,0.35713929502625213,0.4220737123037526,0.22077701874350136,0.03452512953016495,0.040526919894748256,0.02164543999565972,0.09932284884982641,0.06775244299674267,0.08338762214983714,0.04169381107491857,0.18110749185667752,aggregate
NULO,RAW,20,PAYLOAD,4,4,0,1,0.032552083333333336,0.030598958333333332,0.018880208333333332,0.08203125,0.0019531250000000035,0.013671875000000003,0.01171875,1.0637950215073824,0.939971124087068,0.39682055939381566,0.3730113258301867,0.23015592444841307,0.03149244520399305,0.029662662082248256,0.01852374606662326,0.0792083740234375,0.06384364820846905,0.05993485342019544,0.036482084690553744,0.15504885993485343,aggregate
NULO,RAW,21,PAYLOAD,5,0,1,1,0.041015625,0.038411458333333336,0.033854166666666664,0.11328125,0.0026041666666666644,0.007161458333333336,0.004557291666666671,1.067768811984827,0.9364851041092078,0.3620657693504499,0.3390774665345483,0.2988479366067205,0.039333343505859375,0.03693601820203993,0.03270806206597222,0.11346944173177083,0.07947882736156352,0.07166123778501629,0.06775244299674267,0.20586319218241042,aggregate
NULO,RAW,22,PAYLOAD,6,1,1,0,0.0390625,0.041015625,0.030598958333333332,0.11067708333333333,-0.001953125,0.008463541666666668,0.010416666666666668,0.9523577329924147,1.0499731206881104,0.35293798757206524,0.3705848869506685,0.2764680902647844,0.03753662109375,0.039333343505859375,0.02966266208224826,0.10754224989149307,0.0742671009771987,0.07947882736156352,0.05863192182410423,0.20716612377850163,aggregate
NULO,RAW,23,PAYLOAD,7,2,1,0,0.026041666666666668,0.03515625,0.020182291666666668,0.08138020833333333,-0.009114583333333332,0.005859375,0.014973958333333332,0.7407196713811992,1.3499481619905795,0.3199960678883178,0.43199469164922905,0.24799695261344631,0.02536349826388889,0.0339202880859375,0.019774966769748267,0.08517413669162327,0.05211726384364821,0.06644951140065146,0.03908794788273615,0.1498371335504886,aggregate
NULO,RAW,24,PAYLOAD,8,3,1,0,0.042317708333333336,0.033203125,0.024739583333333332,0.10026041666666667,0.009114583333333336,0.017578125000000003,0.008463541666666668,1.2744714198411593,0.7845968439884251,0.4220737123037526,0.331165528115252,0.2467507856545015,0.04052691989474826,0.032100677490234375,0.02412753634982638,0.10062493218315972,0.08078175895765473,0.06514657980456026,0.049511400651465795,0.17850162866449512,aggregate
NULO,RAW,25,PAYLOAD,9,4,1,0,0.037760416666666664,0.036458333333333336,0.026041666666666668,0.10026041666666667,0.0013020833333333287,0.011718749999999997,0.010416666666666668,1.0356858783301943,0.9654916724963974,0.3766196202095023,0.36363273675400226,0.2597376691100016,0.036334567599826395,0.03512912326388889,0.02536349826388889,0.10453118218315972,0.07296416938110749,0.07035830618892508,0.05211726384364821,0.18110749185667752,aggregate
NULO,RAW,26,PAYLOAD,10,0,2,0,0.028645833333333332,0.032552083333333336,0.022786458333333332,0.083984375,-0.0039062500000000035,0.005859375,0.009765625000000003,0.8799729672304466,1.136323968326924,0.34108121007179326,0.38759228417249236,0.2713145989207446,0.027825249565972227,0.03149244520399305,0.022267235649956602,0.08734766642252605,0.056026058631921824,0.06384364820846905,0.04560260586319218,0.16156351791530946,aggregate
NULO,RAW,27,PAYLOAD,11,1,2,0,0.035807291666666664,0.024739583333333332,0.02734375,0.087890625,0.011067708333333332,0.008463541666666664,-0.002604166666666668,1.4473099192622108,0.6908897962413267,0.4074027720692007,0.28147827888417504,0.31110757139829875,0.03452512953016495,0.024127536349826385,0.0265960693359375,0.08667627970377605,0.07035830618892508,0.046905537459283386,0.051465798045602605,0.16091205211726384,aggregate
NULO,RAW,28,PAYLOAD,12,2,2,0,0.03515625,0.033203125,0.025390625,0.09375,0.001953125,0.009765625,0.0078125,1.0587916410988092,0.944417581011029,0.3749960000426662,0.35416288892918474,0.27083044447525895,0.0339202880859375,0.032100677490234375,0.024745941162109375,0.09798177083333333,0.06775244299674267,0.06514657980456026,0.050814332247557006,0.18110749185667752,aggregate
NULO,RAW,29,PAYLOAD,13,3,2,1,0.042317708333333336,0.040364583333333336,0.0234375,0.10611979166666667,0.001953125,0.018880208333333336,0.016927083333333336,1.0483611244727873,0.9538236142604384,0.3987692484075733,0.3803645138656853,0.22085681450265596,0.04052691989474825,0.03873528374565973,0.02288818359375,0.10657713148328996,0.07947882736156352,0.0742671009771987,0.046905537459283386,0.18892508143322476,aggregate
NULO,RAW,30,PAYLOAD,14,4,2,1,0.041015625,0.03125,0.024739583333333332,0.09700520833333333,0.009765625,0.016276041666666668,0.006510416666666668,1.3124580013439568,0.7618861863939317,0.4228144332686611,0.3221443301094561,0.2550309280033194,0.039333343505859375,0.0302734375,0.024127536349826385,0.09931394788953991,0.07687296416938111,0.057980456026058634,0.049511400651465795,0.17263843648208468,aggregate
NULO,RAW,31,PAYLOAD,15,0,3,0,0.033203125,0.037760416666666664,0.022135416666666668,0.09309895833333333,-0.004557291666666664,0.011067708333333332,0.015624999999999997,0.8792870588806476,1.1372206515505727,0.35663952588593173,0.4055900490467459,0.23775968392395452,0.032100677490234375,0.036334567599826395,0.02164543999565972,0.09094195895724828,0.06384364820846905,0.07035830618892508,0.04299674267100977,0.1719869706840391,aggregate
NULO,RAW,32,PAYLOAD,16,1,3,0,0.026041666666666668,0.035807291666666664,0.020833333333333332,0.08268229166666667,-0.009765624999999997,0.005208333333333336,0.014973958333333332,0.7272524170961335,1.374947202027442,0.3149568206797121,0.43306562843460406,0.2519654565437696,0.025363498263888895,0.03452512953016495,0.020399305555555556,0.07845009697808163,0.050814332247557006,0.06644951140065146,0.03908794788273615,0.1485342019543974,aggregate
NULO,RAW,33,PAYLOAD,17,2,3,1,0.029296875,0.041015625,0.024739583333333332,0.09505208333333333,-0.01171875,0.004557291666666668,0.016276041666666668,0.7142682997443109,1.399952214964396,0.3082159354816651,0.4315023096743311,0.2602712344067394,0.028438568115234375,0.039333343505859375,0.024127536349826385,0.09382968478732638,0.05472312703583062,0.08078175895765473,0.04820846905537459,0.16938110749185667,aggregate
NULO,RAW,34,PAYLOAD,18,3,3,1,0.027994791666666668,0.040364583333333336,0.026692708333333332,0.09505208333333333,-0.012369791666666668,0.0013020833333333356,0.013671875000000003,0.6935312054204592,1.4418089623589259,0.29451744946025776,0.42465306666362745,0.2808189634388504,0.027211083306206595,0.03873528374565973,0.02598020765516493,0.09252760145399304,0.056026058631921824,0.07687296416938111,0.053420195439739415,0.1758957654723127,aggregate
NULO,RAW,35,PAYLOAD,19,4,3,1,0.035807291666666664,0.028645833333333332,0.024088541666666668,0.08854166666666667,0.007161458333333332,0.011718749999999997,0.004557291666666664,1.2499563651596162,0.7999776588057468,0.40440719728341884,0.3235257578267351,0.27205575089975453,0.03452512953016495,0.027825249565972227,0.02350828382703994,0.08460828993055557,0.06905537459283388,0.05472312703583062,0.046905537459283386,0.16416938110749185,aggregate
NULO,RAW,36,PAYLOAD,20,0,4,1,0.037760416666666664,0.032552083333333336,0.0234375,0.09375,0.005208333333333329,0.014322916666666664,0.009114583333333336,1.1599643658946794,0.8620461361574977,0.40277348152730813,0.34721851855802427,0.24999733336177749,0.03633456759982639,0.03149244520399305,0.02288818359375,0.09407552083333333,0.07296416938110749,0.06384364820846905,0.046905537459283386,0.1758957654723127,aggregate
NULO,RAW,37,PAYLOAD,21,1,4,0,0.033854166666666664,0.036458333333333336,0.028645833333333332,0.09895833333333333,-0.0026041666666666713,0.005208333333333332,0.007812500000000003,0.9285459598822431,1.0768912672117994,0.342101806129117,0.3684173296775107,0.28947075903232977,0.03270806206597222,0.03512912326388888,0.027825249565972227,0.09567599826388891,0.06514657980456026,0.07035830618892508,0.056026058631921824,0.18371335504885994,aggregate
NULO,RAW,38,PAYLOAD,22,2,4,1,0.036458333333333336,0.03515625,0.033203125,0.10481770833333333,0.0013020833333333356,0.0032552083333333356,0.001953125,1.037007539933679,0.9642592660315602,0.34782276859768596,0.3354005268620543,0.31676716425860685,0.03512912326388889,0.0339202880859375,0.032100677490234375,0.10424762301974828,0.07296416938110749,0.06644951140065146,0.06384364820846905,0.19413680781758957,aggregate
NULO,RAW,39,PAYLOAD,23,3,4,0,0.03125,0.0390625,0.0234375,0.09375,-0.0078125,0.0078125,0.015625,0.7999795205242746,1.249960001279959,0.3333297778157033,0.4166622222696291,0.24999733336177749,0.0302734375,0.03753662109375,0.02288818359375,0.09928385416666667,0.05993485342019544,0.07296416938110749,0.04560260586319218,0.16807817589576549,aggregate
NULO,RAW,40,PAYLOAD,24,4,4,0,0.0390625,0.030598958333333332,0.03515625,0.10481770833333333,0.008463541666666668,0.00390625,-0.004557291666666668,1.2765540258088586,0.7833132805133521,0.37266725206894924,0.29192268078734357,0.3354005268620543,0.03753662109375,0.02966266208224826,0.0339202880859375,0.0977372063530816,0.07035830618892508,0.05732899022801303,0.06644951140065146,0.18501628664495115,aggregate
NULO,RAW,41,PAYLOAD,25,0,5,0,0.034505208333333336,0.039713541666666664,0.0234375,0.09765625,-0.005208333333333329,0.011067708333333336,0.016276041666666664,0.8688305815774869,1.1509100415504938,0.3533297152370493,0.4066625024426416,0.23999754242516558,0.033314598931206606,0.03813637627495659,0.02288818359375,0.10114034016927083,0.06644951140065146,0.0755700325732899,0.046905537459283386,0.18110749185667752,aggregate
NULO,RAW,42,PAYLOAD,26,1,5,0,0.029296875,0.026692708333333332,0.022786458333333332,0.07877604166666667,0.002604166666666668,0.006510416666666668,0.00390625,1.0975198587682178,0.911080012913337,0.371896105517206,0.3388386739156765,0.2892525265133824,0.028438568115234375,0.025980207655164927,0.022267235649956602,0.07647662692599827,0.05537459283387622,0.05211726384364821,0.04429967426710098,0.14267100977198696,aggregate
NULO,RAW,43,PAYLOAD,27,2,5,1,0.032552083333333336,0.033203125,0.026692708333333332,0.09244791666666667,-0.0006510416666666644,0.0058593750000000035,0.006510416666666668,0.9803626306470457,1.0199686665625631,0.3521088673294351,0.35915104467602377,0.28872927121013675,0.03149244520399306,0.032100677490234375,0.025980207655164927,0.08910963270399307,0.06384364820846905,0.06514657980456026,0.05211726384364821,0.16547231270358306,aggregate
NULO,RAW,44,PAYLOAD,28,3,5,1,0.028645833333333332,0.033854166666666664,0.0234375,0.0859375,-0.005208333333333332,0.005208333333333332,0.010416666666666664,0.8461288528092709,1.1817769270600007,0.333329454590589,0.3939348099706961,0.2727240992104819,0.027825249565972227,0.03270806206597222,0.02288818359375,0.08376057942708333,0.05732899022801303,0.06384364820846905,0.046905537459283386,0.15374592833876222,aggregate
NULO,RAW,45,PAYLOAD,29,4,5,0,0.039713541666666664,0.03125,0.024739583333333332,0.095703125,0.008463541666666664,0.014973958333333332,0.006510416666666668,1.2707926679679582,0.7868654323720635,0.4149616504687407,0.32652720036884514,0.2585007002920024,0.03813637627495659,0.0302734375,0.02412753634982638,0.10086695353190105,0.07166123778501629,0.06123778501628664,0.04820846905537459,0.1745928338762215,aggregate
NULO,RAW,46,PAYLOAD,30,0,6,1,0.034505208333333336,0.030598958333333332,0.020833333333333332,0.0859375,0.0039062500000000035,0.013671875000000003,0.009765625,1.1276227227978253,0.8867667533257902,0.4015104793932095,0.35605646285812914,0.24242142152042837,0.033314598931206606,0.02966266208224826,0.020399305555555556,0.09547932942708333,0.06384364820846905,0.05863192182410423,0.04169381107491857,0.15765472312703582,aggregate
NULO,RAW,47,PAYLOAD,31,1,6,0,0.030598958333333332,0.041666666666666664,0.020833333333333332,0.09309895833333333,-0.011067708333333332,0.009765625,0.020833333333333332,0.7343573754229898,1.3616576275294492,0.3286677983654665,0.44754764032744376,0.22377382016372188,0.029662662082248256,0.03993055555555557,0.020399305555555556,0.09354612562391496,0.06123778501628664,0.08078175895765473,0.040390879478827364,0.16938110749185667,aggregate
NULO,RAW,48,PAYLOAD,32,2,6,1,0.0390625,0.027994791666666668,0.025390625,0.09244791666666667,0.011067708333333332,0.013671875,0.002604166666666668,1.3952989958312185,0.7166483204696626,0.4225306407953221,0.3028136259033142,0.2746449165169593,0.03753662109375,0.027211083306206595,0.024745941162109375,0.08910963270399307,0.0742671009771987,0.056026058631921824,0.050814332247557006,0.16938110749185667,aggregate
NULO,RAW,49,PAYLOAD,33,3,6,0,0.025390625,0.032552083333333336,0.02734375,0.08528645833333333,-0.007161458333333336,-0.001953125,0.005208333333333336,0.7799760391360777,1.282000790943208,0.29770643299938104,0.38167491410177057,0.3206069278454873,0.024745941162109375,0.03149244520399306,0.0265960693359375,0.08582517835828991,0.050814332247557006,0.06384364820846905,0.053420195439739415,0.1563517915309446,aggregate
NULO,RAW,50,PAYLOAD,34,4,6,1,0.0390625,0.032552083333333336,0.024739583333333332,0.09635416666666667,0.006510416666666664,0.014322916666666668,0.007812500000000003,1.199963137132427,0.8333120005461194,0.4054011979983775,0.3378343316653146,0.2567540920656391,0.03753662109375,0.03149244520399305,0.024127536349826385,0.09618462456597221,0.07687296416938111,0.06384364820846905,0.049511400651465795,0.17850162866449512,aggregate
NULO,RAW,51,PAYLOAD,35,0,7,0,0.046875,0.0390625,0.031901041666666664,0.11783854166666667,0.0078125,0.014973958333333336,0.007161458333333336,1.1999692807864117,0.8333155559348067,0.39778667955613367,0.3314888996301114,0.2707159346979243,0.044677734375,0.03753662109375,0.03088336520724826,0.11567136976453994,0.08599348534201955,0.0742671009771987,0.05993485342019544,0.20586319218241042,aggregate
NULO,RAW,52,PAYLOAD,36,1,7,1,0.036458333333333336,0.034505208333333336,0.031901041666666664,0.10286458333333333,0.001953125,0.004557291666666671,0.0026041666666666713,1.056573152898814,0.9464026129569018,0.3544269341786652,0.33543977699052246,0.310123567406332,0.03512912326388888,0.033314598931206606,0.030883365207248267,0.09618971082899304,0.07035830618892508,0.06644951140065146,0.05993485342019544,0.18241042345276873,aggregate
NULO,RAW,53,PAYLOAD,37,2,7,0,0.040364583333333336,0.039713541666666664,0.030598958333333332,0.11067708333333333,0.0006510416666666713,0.009765625000000003,0.009114583333333332,1.0163678501472488,0.9838465937360003,0.3647025871578008,0.358820287364933,0.2764680902647844,0.03873528374565973,0.03813637627495659,0.029662662082248256,0.10493808322482641,0.0781758957654723,0.0755700325732899,0.05732899022801303,0.19153094462540718,aggregate
NULO,RAW,54,PAYLOAD,38,3,7,1,0.029947916666666668,0.033203125,0.018229166666666668,0.08138020833333333,-0.003255208333333332,0.01171875,0.014973958333333332,0.901933620195282,1.1086586326160934,0.36799547807156546,0.4079949865576052,0.22399724752182248,0.02905103895399307,0.032100677490234375,0.017896864149305563,0.08517413669162327,0.05863192182410423,0.06254071661237785,0.03517915309446254,0.152442996742671,aggregate
NULO,RAW,55,PAYLOAD,39,4,7,1,0.032552083333333336,0.0390625,0.02734375,0.09895833333333333,-0.006510416666666664,0.005208333333333336,0.01171875,0.8333120005461194,1.199963137132427,0.32894404435492025,0.39473285322590423,0.27631299725813296,0.03149244520399305,0.03753662109375,0.0265960693359375,0.09828016493055558,0.06514657980456026,0.0755700325732899,0.050814332247557006,0.18241042345276873,aggregate
NULO,RAW,56,PAYLOAD,40,0,8,0,0.031901041666666664,0.037109375,0.030598958333333332,0.099609375,-0.005208333333333336,0.0013020833333333322,0.006510416666666668,0.859625958149619,1.1632288424591426,0.32025822276712307,0.3725452795454289,0.3071864585725466,0.03088336520724826,0.035732269287109375,0.029662662082248256,0.10010401407877605,0.06254071661237785,0.07296416938110749,0.05993485342019544,0.18501628664495115,aggregate
NULO,RAW,57,PAYLOAD,41,1,8,1,0.031901041666666664,0.032552083333333336,0.027994791666666668,0.09244791666666667,-0.0006510416666666713,0.0039062499999999965,0.004557291666666668,0.9799698953248155,1.0203761775957392,0.34506668998284634,0.3521088673294351,0.3028136259033142,0.030883365207248267,0.03149244520399305,0.027211083306206595,0.09952629937065972,0.06188925081433225,0.06319218241042346,0.05472312703583062,0.1719869706840391,aggregate
NULO,RAW,58,PAYLOAD,42,2,8,0,0.041666666666666664,0.034505208333333336,0.022786458333333332,0.09895833333333333,0.007161458333333329,0.018880208333333332,0.011718750000000003,1.2075121747415016,0.8281051254769887,0.42104837677429785,0.34868068701621546,0.23026083104844414,0.039930555555555566,0.033314598931206606,0.022267235649956602,0.10479058159722221,0.08208469055374593,0.06384364820846905,0.04429967426710098,0.17980456026058633,aggregate
NULO,RAW,59,PAYLOAD,43,3,8,1,0.032552083333333336,0.032552083333333336,0.024088541666666668,0.08919270833333333,0.0,0.008463541666666668,0.008463541666666668,0.9999692809436894,0.9999692809436894,0.36495941184192277,0.36495941184192277,0.2700699647630228,0.03149244520399305,0.03149244520399305,0.023508283827039938,0.09035195244683158,0.06254071661237785,0.06384364820846905,0.046905537459283386,0.17068403908794788,aggregate
NULO,RAW,60,PAYLOAD,44,4,8,1,0.033203125,0.03515625,0.025390625,0.09375,-0.001953125,0.0078125,0.009765625,0.944417581011029,1.0587916410988092,0.35416288892918474,0.3749960000426662,0.27083044447525895,0.032100677490234375,0.0339202880859375,0.024745941162109375,0.09407552083333333,0.06514657980456026,0.06970684039087947,0.049511400651465795,0.17654723127035832,aggregate
NULO,POST_Q1_1,0,HEADER,-1,-1,-1,0,0.03318903318903319,0.03751803751803752,0.021645021645021644,0.09235209235209235,-0.004329004329004328,0.011544011544011547,0.015873015873015876,0.8845918068414561,1.1304007231434288,0.3593711086847138,0.4062456011218504,0.2343724621856829,0.03208752126501044,0.03611043437883264,0.021176514683008192,0.0924811920482916,0.06358381502890173,0.07514450867052024,0.04046242774566474,0.17341040462427745,aggregate
NULO,POST_Q1_1,1,HEADER,-1,-1,-1,1,0.04697986577181208,0.04138702460850112,0.025727069351230425,0.11409395973154363,0.005592841163310963,0.021252796420581657,0.015659955257270694,1.1351077084786114,0.8809336296508354,0.41176109691744467,0.36274191871298694,0.2254882197405054,0.0447727579838746,0.039674138802556436,0.02506518725382741,0.11449934687626688,0.08958566629339305,0.07838745800671892,0.051511758118701005,0.2038073908174692,aggregate
NULO,POST_Q1_1,2,HEADER,-1,-1,-1,0,0.035278154681139755,0.036635006784260515,0.032564450474898234,0.1044776119402985,-0.0013568521031207606,0.002713704206241521,0.004070556309362282,0.9629366783580758,1.0384321029053907,0.33765910578232516,0.35064599446626077,0.311685328414454,0.03403360648343335,0.03529288306217771,0.03150400704016614,0.1071305615747585,0.07065217391304347,0.07065217391304347,0.0625,0.1956521739130435,aggregate
NULO,POST_Q1_1,3,HEADER,-1,-1,-1,1,0.035483870967741936,0.03655913978494624,0.012903225806451613,0.08494623655913978,-0.0010752688172043015,0.022580645161290325,0.023655913978494626,0.9705616875773692,1.030273995308617,0.41771660156405754,0.430374680399332,0.15189694602329365,0.034224765868886585,0.03522256908313099,0.012736732570239337,0.09278413689443865,0.0688912809472551,0.0721205597416577,0.02583423035522067,0.15608180839612487,aggregate
NULO,POST_Q1_1,4,HEADER,-1,-1,-1,0,0.03687315634218289,0.032448377581120944,0.022123893805309734,0.09144542772861357,0.004424778761061947,0.014749262536873156,0.01032448377581121,1.136328616781719,0.8799761350472175,0.4032213970305292,0.3548348293868657,0.24193283821831754,0.03551352668354782,0.03139548037347395,0.021634427128201107,0.09488257150564301,0.07090103397341212,0.06499261447562776,0.04431314623338257,0.15952732644017725,aggregate
NULO,POST_Q1_1,5,HEADER,-1,-1,-1,1,0.0367965367965368,0.03787878787878788,0.021645021645021644,0.09632034632034632,-0.0010822510822510803,0.015151515151515155,0.016233766233766236,0.9714029263913148,1.029383789687598,0.38201850578540064,0.3932543441908536,0.22471676810905916,0.03544255167631791,0.036443985307621676,0.021176514683008196,0.10219425235659002,0.07150595882990249,0.07258938244853738,0.04333694474539545,0.1722643553629469,aggregate
NULO,POST_Q1_1,6,HEADER,-1,-1,-1,0,0.03977272727272727,0.03835227272727273,0.02130681818181818,0.09943181818181818,0.0014204545454545442,0.018465909090909092,0.017045454545454548,1.0370099979615346,0.9642614699973258,0.3999959771833152,0.38571040656962535,0.21428355920534742,0.038190857438016534,0.03688137590392562,0.020852837680785122,0.09238604080578515,0.07681365576102418,0.07396870554765292,0.04267425320056899,0.18492176386913228,aggregate
NULO,POST_Q1_1,7,HEADER,-1,-1,-1,1,0.0242024202420242,0.04950495049504951,0.036303630363036306,0.11001100110011001,-0.025302530253025306,-0.012101210121012104,0.013201320132013201,0.4888790135328155,2.0453700344835752,0.219998000218178,0.4499959095371823,0.32999700032726703,0.023616663096452654,0.0470542103715322,0.034985676785500325,0.10890968084707263,0.04405286343612335,0.0947136563876652,0.07048458149779736,0.1894273127753304,aggregate
NULO,POST_Q1_1,8,HEADER,-1,-1,-1,0,0.026988636363636364,0.03551136363636364,0.028409090909090908,0.09090909090909091,-0.008522727272727276,-0.0014204545454545442,0.007102272727272731,0.759978599002652,1.3157407220279838,0.29687173441092146,0.3906207031722651,0.31249656253781205,0.026260249870867777,0.03425030668904958,0.027602014462809913,0.09400826446280992,0.051209103840682786,0.06827880512091039,0.05405405405405406,0.17069701280227595,aggregate
NULO,POST_Q1_1,9,HEADER,-1,-1,-1,1,0.0380952380952381,0.039153439153439155,0.033862433862433865,0.1111111111111111,-0.0010582010582010568,0.004232804232804234,0.005291005291005291,0.9729481233519847,1.0277507993192956,0.3428540571706284,0.3523777809809236,0.3047591619294474,0.036643990929705224,0.03762044735589709,0.03271576943534615,0.1051146384479718,0.07203389830508475,0.07838983050847458,0.0635593220338983,0.1906779661016949,aggregate
NULO,POST_Q1_1,10,HEADER,-1,-1,-1,0,0.034139402560455195,0.02275960170697013,0.03698435277382646,0.09388335704125178,0.011379800853485066,-0.002844950213371264,-0.01422475106685633,1.4999340966456287,0.6666471394608733,0.3636324903993826,0.24242166026625506,0.39393519793266446,0.03297390375327038,0.022241602237110202,0.035616510423727606,0.09360412295203041,0.06267806267806268,0.042735042735042736,0.07407407407407407,0.17663817663817663,aggregate
NULO,POST_Q1_1,11,HEADER,-1,-1,-1,1,0.027571580063626724,0.032873806998939555,0.024390243902439025,0.08483563096500531,-0.005302226935312831,0.0031813361611876985,0.00848356309650053,0.8386841651881364,1.1922644497932247,0.3249961691076566,0.3874954323975906,0.28749661113369623,0.026811388036421746,0.03179311981233602,0.023795359904818552,0.08612210978027526,0.054140127388535034,0.06581740976645435,0.04883227176220807,0.15817409766454352,aggregate
NULO,POST_Q1_1,12,HEADER,-1,-1,-1,0,0.03763440860215054,0.033602150537634407,0.01747311827956989,0.08870967741935484,0.004032258064516132,0.020161290322580648,0.016129032258064516,1.119966669791907,0.8928334189977236,0.42423764192718794,0.37878360886356066,0.19696747660905153,0.03621805989131693,0.03247304601688057,0.017167808417158054,0.09159295872355185,0.07267833109017496,0.06729475100942127,0.034993270524899055,0.15881561238223418,aggregate
NULO,POST_Q1_1,13,HEADER,-1,-1,-1,1,0.03807390817469205,0.04143337066069429,0.023516237402015677,0.10302351623740201,-0.003359462486002239,0.014557670772676373,0.01791713325867861,0.9188967412218942,1.088206712688399,0.36956163023330657,0.40217000937153946,0.2282586539676305,0.036624285690997155,0.039716646456387804,0.02296322398046773,0.10136823796882309,0.07623318385650224,0.07847533632286996,0.04708520179372197,0.19506726457399104,aggregate
NULO,POST_Q1_1,14,HEADER,-1,-1,-1,0,0.033660589060308554,0.04067321178120617,0.025245441795231416,0.09957924263674614,-0.0070126227208976155,0.008415147265077139,0.015427769985974754,0.8275658601910926,1.208297436830314,0.33802477448360274,0.40844660250101994,0.253518580862702,0.032527553804421586,0.039018901624607326,0.024608109463794988,0.10368846251443342,0.06741573033707865,0.08146067415730338,0.05056179775280899,0.18820224719101122,aggregate
